saleline_id,order_id,product,category,sale_amount,quantity
715242,202411,SKU 385,Sideboards,2306.5,1
582488,337786,SKU 386,Throws,0,1
579151,335441,SKU 386,Throws,152.145,1
577570,334421,SKU 386,Throws,156.415,1
580971,336739,SKU 386,Throws,157.115,1
641840,102578,SKU 386,Throws,0,1
580489,336478,SKU 386,Throws,157.57,1
580406,336458,SKU 386,Throws,171.5,1
573111,330921,SKU 386,Throws,171.5,1
569731,328256,SKU 386,Throws,171.5,1
569312,327934,SKU 386,Throws,0,1
566175,307805,SKU 386,Throws,122.5,1
563843,295133,SKU 386,Throws,156.45,1
563767,323728,SKU 386,Throws,171.5,1
563183,323264,SKU 386,Throws,171.5,1
560026,254157,SKU 386,Throws,155.505,1
589122,319590,SKU 386,Throws,130.655,1
589912,343254,SKU 386,Throws,171.5,1
565408,319083,SKU 386,Throws,171.5,1
589851,343176,SKU 386,Throws,0,1
586141,297368,SKU 386,Throws,21,1
583028,327282,SKU 386,Throws,171.5,1
575834,333000,SKU 386,Throws,0,2
565774,209198,SKU 386,Throws,171.5,1
561470,321923,SKU 386,Throws,0,1
561243,321710,SKU 386,Throws,171.5,1
613056,133421,SKU 386,Throws,343,2
608126,336010,SKU 386,Throws,136.5,1
600771,351787,SKU 386,Throws,171.5,1
576642,333775,SKU 387,Mirrors,941.5,1
576800,333870,SKU 387,Mirrors,941.5,1
576619,333756,SKU 387,Mirrors,941.5,1
576147,333419,SKU 387,Mirrors,941.5,1
576834,333918,SKU 387,Mirrors,941.5,1
572301,302619,SKU 387,Mirrors,859.39,1
559866,320585,SKU 387,Mirrors,941.5,1
575128,332552,SKU 387,Mirrors,941.5,1
572693,322851,SKU 387,Mirrors,941.5,1
587248,341278,SKU 388,Dining Chairs,1113,2
577743,334509,SKU 388,Dining Chairs,2015.265,4
575998,333316,SKU 388,Dining Chairs,1113,2
574498,332069,SKU 388,Dining Chairs,1113,2
641276,156385,SKU 388,Dining Chairs,1113,2
589024,342618,SKU 388,Dining Chairs,3339,6
584042,338794,SKU 388,Dining Chairs,3161.235,6
583792,338278,SKU 388,Dining Chairs,2030.56,4
580263,336309,SKU 388,Dining Chairs,1113,2
578359,335069,SKU 388,Dining Chairs,1113,2
576088,333402,SKU 388,Dining Chairs,2226,4
574295,230305,SKU 388,Dining Chairs,1113,2
573659,279120,SKU 388,Dining Chairs,1113,2
578899,334748,SKU 388,Dining Chairs,1113,2
572575,331186,SKU 388,Dining Chairs,2506,4
572587,330503,SKU 388,Dining Chairs,1253,2
570519,329145,SKU 388,Dining Chairs,2506,4
563276,323394,SKU 388,Dining Chairs,2506,4
561274,321730,SKU 388,Dining Chairs,3759,6
559219,320118,SKU 388,Dining Chairs,1253,2
652658,315654,SKU 388,Dining Chairs,1016.785,2
606623,330219,SKU 388,Dining Chairs,2003.4,4
590199,343484,SKU 388,Dining Chairs,1043,2
581332,339748,SKU 388,Dining Chairs,1113,2
598955,294763,SKU 388,Dining Chairs,2086,4
602336,353000,SKU 388,Dining Chairs,2086,4
576166,333419,SKU 388,Dining Chairs,1113,2
571187,329351,SKU 388,Dining Chairs,2506,4
569360,327955,SKU 388,Dining Chairs,1253,2
567964,327080,SKU 388,Dining Chairs,1253,2
566179,325579,SKU 388,Dining Chairs,2506,4
561258,321844,SKU 388,Dining Chairs,2506,4
559997,254157,SKU 388,Dining Chairs,2272.235,4
557970,319121,SKU 388,Dining Chairs,1253,2
595136,347465,SKU 388,Dining Chairs,3129,6
592815,345690,SKU 388,Dining Chairs,1043,2
591731,345164,SKU 388,Dining Chairs,2086,4
619214,293728,SKU 388,Dining Chairs,1057.35,2
598342,350028,SKU 388,Dining Chairs,2197.125,4
621980,203398,SKU 388,Dining Chairs,2234.4,4
592839,345724,SKU 388,Dining Chairs,2197.125,4
737918,294811,SKU 389,TV Consoles,2446.5,1
577808,334570,SKU 389,TV Consoles,2933.175,1
577725,334502,SKU 389,TV Consoles,2947.91,1
591554,344705,SKU 389,TV Consoles,3146.5,1
581029,336778,SKU 390,3 Seater Sofas,3888.5,1
568715,327533,SKU 390,3 Seater Sofas,4196.5,1
563815,323741,SKU 390,3 Seater Sofas,4196.5,1
586087,340265,SKU 390,3 Seater Sofas,3846.5,1
573775,331424,SKU 390,3 Seater Sofas,4196.5,1
569524,328100,SKU 390,3 Seater Sofas,4196.5,1
569387,327991,SKU 390,3 Seater Sofas,4196.5,1
560593,321089,SKU 390,3 Seater Sofas,4196.5,1
559290,320163,SKU 390,3 Seater Sofas,3934,1
600575,351690,SKU 390,3 Seater Sofas,4196.5,1
596651,348627,SKU 390,3 Seater Sofas,3846.5,1
591010,344071,SKU 391,TV Consoles,2446.5,1
747978,178685,SKU 391,TV Consoles,2178.295,1
710709,289694,SKU 391,TV Consoles,2446.5,1
575792,333071,SKU 391,TV Consoles,2446.5,1
574334,331923,SKU 391,TV Consoles,2446.5,1
585677,340492,SKU 391,TV Consoles,2446.5,1
584072,338807,SKU 391,TV Consoles,2326.765,1
582486,337786,SKU 391,TV Consoles,2326.765,1
580990,336779,SKU 391,TV Consoles,2446.5,1
575949,220289,SKU 391,TV Consoles,2446.5,1
600895,351873,SKU 391,TV Consoles,2446.5,1
600668,351747,SKU 391,TV Consoles,2201.85,1
600600,351714,SKU 391,TV Consoles,2446.5,1
661849,128169,SKU 391,TV Consoles,2201.5,1
573553,331210,SKU 391,TV Consoles,2446.5,1
571654,329787,SKU 391,TV Consoles,2446.5,1
558922,323235,SKU 391,TV Consoles,2446.5,1
527330,296874,SKU 391,TV Consoles,2446.5,1
599369,350899,SKU 391,TV Consoles,2446.5,1
598949,350556,SKU 391,TV Consoles,2338.455,1
596585,348571,SKU 391,TV Consoles,2446.5,1
596518,348491,SKU 391,TV Consoles,2446.5,1
594096,210656,SKU 391,TV Consoles,2446.5,1
594508,346995,SKU 391,TV Consoles,2446.5,1
593561,346251,SKU 391,TV Consoles,2446.5,1
593385,346135,SKU 391,TV Consoles,2446.5,1
593068,345864,SKU 391,TV Consoles,2446.5,1
589364,342884,SKU 391,TV Consoles,2446.5,1
588657,342361,SKU 391,TV Consoles,2446.5,1
587014,312332,SKU 391,TV Consoles,2446.5,1
584346,339031,SKU 391,TV Consoles,2446.5,1
575293,332718,SKU 391,TV Consoles,2446.5,1
574503,332080,SKU 391,TV Consoles,2446.5,1
564621,324281,SKU 391,TV Consoles,2446.5,1
563337,323377,SKU 391,TV Consoles,2446.5,1
561524,321918,SKU 391,TV Consoles,2446.5,1
561173,321638,SKU 391,TV Consoles,2446.5,1
559539,320326,SKU 391,TV Consoles,2446.5,1
596777,293003,SKU 391,TV Consoles,2446.5,1
601966,352696,SKU 391,TV Consoles,2446.5,1
600456,351609,SKU 391,TV Consoles,2446.5,1
599706,351157,SKU 391,TV Consoles,2446.5,1
595545,347833,SKU 391,TV Consoles,2446.5,1
595465,347752,SKU 391,TV Consoles,2446.5,1
580286,336327,SKU 392,Ottomans,1071.315,1
589854,343176,SKU 392,Ottomans,1151.5,1
601035,351967,SKU 392,Ottomans,1151.5,1
564940,324499,SKU 392,Ottomans,976.5,1
564544,324172,SKU 392,Ottomans,976.5,1
563250,323324,SKU 392,Ottomans,976.5,1
562724,322881,SKU 392,Ottomans,541.135,1
562453,322680,SKU 392,Ottomans,976.5,1
562140,322455,SKU 392,Ottomans,976.5,1
559948,320661,SKU 392,Ottomans,976.5,1
559845,320550,SKU 392,Ottomans,976.5,1
584101,338792,SKU 392,Ottomans,7.455,1
606819,250245,SKU 392,Ottomans,1046.5,1
573006,330848,SKU 392,Ottomans,976.5,1
566034,325449,SKU 392,Ottomans,976.5,1
564827,324404,SKU 392,Ottomans,976.5,1
563235,323313,SKU 392,Ottomans,976.5,1
562846,322979,SKU 392,Ottomans,976.5,1
561433,321905,SKU 392,Ottomans,976.5,1
560017,320721,SKU 392,Ottomans,976.5,1
559875,320594,SKU 392,Ottomans,976.5,1
559337,319854,SKU 392,Ottomans,976.5,1
559135,320044,SKU 392,Ottomans,976.5,1
599151,236511,SKU 392,Ottomans,1151.5,1
728865,333796,SKU 392,Ottomans,1151.5,1
580165,336234,SKU 393,Chaise Sectional Sofas,5288.5,1
578909,297165,SKU 393,Chaise Sectional Sofas,5296.935,1
572677,330598,SKU 393,Chaise Sectional Sofas,5596.5,1
589762,343153,SKU 393,Chaise Sectional Sofas,5596.5,1
602250,352924,SKU 393,Chaise Sectional Sofas,5596.5,1
567053,326360,SKU 394,Coffee Tables,1396.5,1
561596,246814,SKU 394,Coffee Tables,1291.5,1
602301,352967,SKU 394,Coffee Tables,1256.5,1
587258,341282,SKU 395,Rectangular Dining Tables,1746.5,1
586770,340782,SKU 395,Rectangular Dining Tables,1746.5,1
583203,338274,SKU 395,Rectangular Dining Tables,1746.5,1
584466,339389,SKU 395,Rectangular Dining Tables,1608.985,1
564944,324491,SKU 395,Rectangular Dining Tables,1886.5,1
560175,320247,SKU 395,Rectangular Dining Tables,1886.5,1
586906,340978,SKU 395,Rectangular Dining Tables,1746.5,1
584664,339378,SKU 395,Rectangular Dining Tables,1594.18,1
576047,241703,SKU 395,Rectangular Dining Tables,1746.5,1
575882,333152,SKU 395,Rectangular Dining Tables,1746.5,1
575612,332929,SKU 395,Rectangular Dining Tables,1746.5,1
568662,327567,SKU 395,Rectangular Dining Tables,1886.5,1
568637,327548,SKU 395,Rectangular Dining Tables,1886.5,1
580547,336496,SKU 396,3 Seater Sofas,4151.84,1
587194,341058,SKU 396,3 Seater Sofas,4546.5,1
584109,338826,SKU 396,3 Seater Sofas,4148.62,1
579121,335420,SKU 396,3 Seater Sofas,4071.62,1
577548,315288,SKU 396,3 Seater Sofas,4296.145,1
588589,342300,SKU 397,Bed Frames,3146.5,1
583436,338421,SKU 397,Bed Frames,2900.765,1
571852,327358,SKU 397,Bed Frames,2726.5,1
561605,322733,SKU 397,Bed Frames,2726.5,1
570189,328626,SKU 397,Bed Frames,2726.5,1
569484,328046,SKU 397,Bed Frames,2726.5,1
569205,327886,SKU 397,Bed Frames,5453,2
568508,327454,SKU 397,Bed Frames,2726.5,1
574948,332424,SKU 397,Bed Frames,2726.5,1
571499,329496,SKU 397,Bed Frames,2726.5,1
566164,325562,SKU 397,Bed Frames,2726.5,1
563414,323427,SKU 397,Bed Frames,2726.5,1
729436,178806,SKU 398,2 Seater Sofas,2271.5,1
580611,336487,SKU 399,Chaise Sectional Sofas,5124.14,1
572382,292547,SKU 400,Modular Chaises,2446.5,1
573246,330998,SKU 401,Poufs,0,1
572636,330526,SKU 401,Poufs,416.5,1
572193,321155,SKU 401,Poufs,416.5,1
571455,329604,SKU 401,Poufs,833,2
571404,329619,SKU 401,Poufs,416.5,1
568733,327607,SKU 401,Poufs,416.5,1
568510,327454,SKU 401,Poufs,416.5,1
567611,326803,SKU 401,Poufs,833,2
567058,326397,SKU 401,Poufs,416.5,1
564031,323963,SKU 401,Poufs,416.5,1
563933,323845,SKU 401,Poufs,416.5,1
562075,305090,SKU 401,Poufs,416.5,1
573094,330909,SKU 401,Poufs,416.5,1
572594,330563,SKU 401,Poufs,416.5,1
572964,330812,SKU 401,Poufs,416.5,1
571522,329704,SKU 401,Poufs,416.5,1
569550,328114,SKU 401,Poufs,416.5,1
568837,327680,SKU 401,Poufs,416.5,1
568415,327389,SKU 401,Poufs,416.5,1
567820,326963,SKU 401,Poufs,416.5,1
561771,322163,SKU 401,Poufs,416.5,1
560552,321104,SKU 401,Poufs,416.5,1
559471,320469,SKU 401,Poufs,416.5,1
577033,334037,SKU 402,Cushions,175,2
572609,330526,SKU 402,Cushions,175,2
572420,330439,SKU 402,Cushions,175,2
570272,328702,SKU 402,Cushions,175,2
568135,327196,SKU 402,Cushions,175,2
585003,339860,SKU 403,Bed Frames,3496.5,1
577233,334490,SKU 403,Bed Frames,6478.465,2
578236,334806,SKU 403,Bed Frames,3216.255,1
572923,331503,SKU 403,Bed Frames,3496.5,1
561411,321886,SKU 403,Bed Frames,3321.5,1
591947,345058,SKU 403,Bed Frames,6993,2
613604,341281,SKU 404,Modular Chaises,2096.5,1
598839,350463,SKU 405,Modular Armless 2-Seater Sofas,4658.115,1
581940,330943,SKU 406,Chaise Sectional Sofas,12278.595,1
575850,333114,SKU 406,Chaise Sectional Sofas,13296.5,1
581394,337053,SKU 407,Chaise Sectional Sofas,6392.295,1
596095,348236,SKU 407,Chaise Sectional Sofas,6296.5,1
574326,332575,SKU 408,Modular Chaises,2796.5,1
588564,342300,SKU 409,U-Shape Sectional Sofas,9096.5,1
560511,321070,SKU 410,Bed Frames,2726.5,1
590402,343561,SKU 410,Bed Frames,3146.5,1
584952,339403,SKU 411,Armchairs,3643.57,1
579641,335836,SKU 412,3 Seater Sofas,3965.395,1
573561,126290,SKU 412,3 Seater Sofas,3321.5,1
559600,320365,SKU 413,Chaise Sectional Sofas,6646.5,1
747957,250293,SKU 414,Mattresses,2971.5,1
586975,340935,SKU 414,Mattresses,3496.5,1
578000,334689,SKU 414,Mattresses,3293.5,1
579108,335390,SKU 414,Mattresses,3264.905,1
574064,331718,SKU 414,Mattresses,3146.5,1
579443,335679,SKU 414,Mattresses,3215.065,1
578817,335205,SKU 414,Mattresses,3342.5,1
573424,331118,SKU 414,Mattresses,3146.5,1
573050,330858,SKU 414,Mattresses,3146.5,1
570830,326781,SKU 414,Mattresses,3146.5,1
568191,327243,SKU 414,Mattresses,3146.5,1
599198,350734,SKU 414,Mattresses,3496.5,1
587244,341254,SKU 414,Mattresses,3496.5,1
584539,339173,SKU 414,Mattresses,3251.325,1
576341,333570,SKU 414,Mattresses,3496.5,1
576314,333556,SKU 414,Mattresses,3496.5,1
573248,330994,SKU 414,Mattresses,3146.5,1
573198,330966,SKU 414,Mattresses,3146.5,1
570965,329276,SKU 414,Mattresses,3146.5,1
567550,326750,SKU 414,Mattresses,3146.5,1
562731,322898,SKU 414,Mattresses,3146.5,1
560671,321172,SKU 414,Mattresses,3146.5,1
599538,351169,SKU 414,Mattresses,3496.5,1
669329,197836,SKU 415,Shelves,2642.675,1
666079,169764,SKU 415,Shelves,2796.5,1
590982,344000,SKU 415,Shelves,2971.5,1
589346,335549,SKU 415,Shelves,3041.5,1
657865,258852,SKU 415,Shelves,3146.5,1
603117,353606,SKU 415,Shelves,3146.5,1
601160,352066,SKU 415,Shelves,3146.5,1
600714,351779,SKU 415,Shelves,2940.28,1
600245,351492,SKU 415,Shelves,3146.5,1
727545,257908,SKU 415,Shelves,3146.5,1
589029,342627,SKU 416,Shelves,1571.5,1
578341,334872,SKU 416,Shelves,1746.5,1
574103,331737,SKU 416,Shelves,1746.5,1
588859,195779,SKU 416,Shelves,1571.5,1
584312,339012,SKU 416,Shelves,1746.5,1
579930,175232,SKU 416,Shelves,6678,4
582408,337743,SKU 416,Shelves,1746.5,1
576565,333723,SKU 416,Shelves,1746.5,1
576846,333922,SKU 416,Shelves,1746.5,1
571420,281483,SKU 416,Shelves,3493,2
569975,328447,SKU 416,Shelves,3493,2
563399,323421,SKU 416,Shelves,3493,2
561929,321951,SKU 416,Shelves,1746.5,1
559739,320480,SKU 416,Shelves,1746.5,1
595921,348090,SKU 416,Shelves,1571.5,1
595861,348032,SKU 416,Shelves,1571.5,1
595380,347673,SKU 416,Shelves,1571.5,1
592423,346527,SKU 416,Shelves,1571.5,1
591648,344818,SKU 416,Shelves,1571.5,1
590334,343580,SKU 416,Shelves,1571.5,1
590005,343336,SKU 416,Shelves,1571.5,1
586524,340630,SKU 416,Shelves,1571.5,1
585800,340050,SKU 416,Shelves,1571.5,1
564246,333677,SKU 416,Shelves,1746.5,1
574941,332416,SKU 416,Shelves,1746.5,1
567086,260686,SKU 416,Shelves,1641.5,1
572371,330274,SKU 416,Shelves,1746.5,1
571733,329833,SKU 416,Shelves,3493,2
569638,328209,SKU 416,Shelves,1746.5,1
566760,326106,SKU 416,Shelves,1746.5,1
565959,325413,SKU 416,Shelves,1746.5,1
565367,324881,SKU 416,Shelves,1746.5,1
565361,324886,SKU 416,Shelves,1746.5,1
560684,321185,SKU 416,Shelves,1746.5,1
560415,321032,SKU 416,Shelves,1746.5,1
594427,347171,SKU 416,Shelves,1571.5,1
595240,347575,SKU 416,Shelves,1571.5,1
593519,346186,SKU 416,Shelves,1571.5,1
593124,329564,SKU 416,Shelves,1571.5,1
592974,345792,SKU 416,Shelves,1571.5,1
591785,344914,SKU 416,Shelves,1571.5,1
590850,343918,SKU 417,Cushions,0,2
570798,329125,SKU 417,Cushions,0,2
569211,327886,SKU 417,Cushions,209.3,2
566543,325868,SKU 417,Cushions,0,2
561612,322035,SKU 417,Cushions,209.3,2
570320,328730,SKU 417,Cushions,0,2
562077,322414,SKU 417,Cushions,209.3,2
559837,320551,SKU 417,Cushions,95.585,1
606167,290378,SKU 417,Cushions,133,2
587688,341642,SKU 418,Modular Chaises,2796.5,1
583241,338306,SKU 418,Modular Chaises,2836.505,1
559856,320564,SKU 418,Modular Chaises,2901.5,1
559389,320236,SKU 418,Modular Chaises,2901.5,1
583462,338444,SKU 419,Armchairs,1993.88,1
571977,330093,SKU 419,Armchairs,1913.66,1
587729,341672,SKU 419,Armchairs,1886.5,1
586066,340257,SKU 419,Armchairs,1886.5,1
581113,336902,SKU 419,Armchairs,1920.555,1
563035,323129,SKU 419,Armchairs,2061.5,1
598786,350421,SKU 419,Armchairs,2096.5,1
594393,346886,SKU 419,Armchairs,1886.5,1
576231,333504,SKU 419,Armchairs,4193,2
573436,330818,SKU 419,Armchairs,2061.5,1
570079,328525,SKU 419,Armchairs,2061.5,1
561120,321569,SKU 419,Armchairs,4123,2
669796,295633,SKU 420,Cushions,0,1
669335,197836,SKU 420,Cushions,0,1
668279,146140,SKU 420,Cushions,0,1
689035,119388,SKU 421,Ottomans,941.5,1
584948,339410,SKU 421,Ottomans,924.84,1
570159,320376,SKU 421,Ottomans,766.5,1
638837,196617,SKU 421,Ottomans,1011.5,1
585077,339521,SKU 421,Ottomans,1011.5,1
566756,327418,SKU 421,Ottomans,766.5,1
589068,341690,SKU 422,2 Seater Sofas,3146.5,1
574104,331739,SKU 422,2 Seater Sofas,3496.5,1
647666,351611,SKU 422,2 Seater Sofas,2902.2,1
590458,343657,SKU 422,2 Seater Sofas,3146.5,1
747579,296481,SKU 423,Cushions,256.725,2
581116,336903,SKU 423,Cushions,250.705,2
585374,335220,SKU 423,Cushions,273,2
584531,339109,SKU 423,Cushions,273,2
584301,292650,SKU 423,Cushions,101.5,1
583055,338198,SKU 423,Cushions,0,2
582840,338050,SKU 423,Cushions,0,1
577032,334037,SKU 423,Cushions,273,2
585283,157506,SKU 423,Cushions,273,2
583834,338680,SKU 423,Cushions,250.705,2
583724,254247,SKU 423,Cushions,124.915,1
574693,279469,SKU 423,Cushions,273,2
579537,335749,SKU 423,Cushions,40.39,1
574277,331874,SKU 423,Cushions,136.5,1
573828,277952,SKU 423,Cushions,136.5,1
581138,336918,SKU 423,Cushions,124.6,1
577538,333989,SKU 423,Cushions,0,2
576924,333988,SKU 423,Cushions,273,2
571176,329351,SKU 423,Cushions,0,2
571057,329353,SKU 423,Cushions,0,2
570624,328974,SKU 423,Cushions,136.5,1
570321,328732,SKU 423,Cushions,273,2
569419,325106,SKU 423,Cushions,136.5,1
568760,327592,SKU 423,Cushions,0,1
568622,327534,SKU 423,Cushions,0,1
568533,327465,SKU 423,Cushions,0,2
565156,324811,SKU 423,Cushions,546,4
563865,295133,SKU 423,Cushions,124.53,1
561916,322292,SKU 423,Cushions,136.5,1
561241,321710,SKU 423,Cushions,136.5,1
560541,321104,SKU 423,Cushions,0,2
560078,254157,SKU 423,Cushions,123.76,1
595823,348002,SKU 423,Cushions,136.5,1
594470,346959,SKU 423,Cushions,0,1
593733,346352,SKU 423,Cushions,0,2
593240,311252,SKU 423,Cushions,98.595,1
593176,345919,SKU 423,Cushions,0,1
592381,345354,SKU 423,Cushions,273,2
586584,343648,SKU 423,Cushions,136.5,1
589351,342875,SKU 423,Cushions,136.5,1
589011,327063,SKU 423,Cushions,273,2
584297,292327,SKU 423,Cushions,136.5,1
586776,340782,SKU 423,Cushions,0,1
585370,323590,SKU 423,Cushions,124.39,1
585105,339518,SKU 423,Cushions,273,2
584036,338782,SKU 423,Cushions,0,1
576062,333374,SKU 423,Cushions,136.5,1
575295,332678,SKU 423,Cushions,136.5,1
575106,332475,SKU 423,Cushions,0,1
570589,328956,SKU 423,Cushions,136.5,1
573480,331037,SKU 423,Cushions,0,1
572549,330497,SKU 423,Cushions,0,1
564169,323970,SKU 423,Cushions,546,4
559631,320395,SKU 423,Cushions,136.5,1
702658,296952,SKU 423,Cushions,126.98,1
598209,298217,SKU 423,Cushions,409.5,3
593610,346361,SKU 423,Cushions,136.5,1
593063,345855,SKU 423,Cushions,0,2
779946,299282,SKU 424,Cushions,98,1
588622,342341,SKU 424,Cushions,98,1
583199,338266,SKU 424,Cushions,9.59,1
573897,326626,SKU 424,Cushions,196,2
581173,336929,SKU 424,Cushions,89.39,1
577812,334565,SKU 424,Cushions,89.6,1
582012,337467,SKU 424,Cushions,0,2
572863,296265,SKU 424,Cushions,72.87,1
572129,330215,SKU 424,Cushions,93.52,1
570273,328702,SKU 424,Cushions,98,1
568771,327632,SKU 424,Cushions,196,2
568709,327593,SKU 424,Cushions,0,1
593208,346486,SKU 424,Cushions,98,1
591682,344837,SKU 424,Cushions,98,1
590190,343472,SKU 424,Cushions,0,1
585953,340160,SKU 424,Cushions,98,1
583929,338729,SKU 424,Cushions,179.655,2
569405,328006,SKU 424,Cushions,98,1
566705,326063,SKU 424,Cushions,0,1
566183,307805,SKU 424,Cushions,70,1
607533,261888,SKU 424,Cushions,66.5,1
601330,352242,SKU 424,Cushions,0,2
599956,351305,SKU 424,Cushions,0,2
597113,348946,SKU 424,Cushions,0,1
592281,345292,SKU 424,Cushions,98,1
727025,140986,SKU 424,Cushions,196,2
708352,272938,SKU 424,Cushions,98,1
652475,218771,SKU 425,3 Seater Sofas,3146.5,1
571208,329481,SKU 425,3 Seater Sofas,2796.5,1
561370,321762,SKU 425,3 Seater Sofas,2796.5,1
558312,319425,SKU 425,3 Seater Sofas,2796.5,1
583751,338670,SKU 425,3 Seater Sofas,2922.115,1
575173,332588,SKU 425,3 Seater Sofas,3146.5,1
573156,330945,SKU 425,3 Seater Sofas,2796.5,1
572734,330637,SKU 425,3 Seater Sofas,2796.5,1
570188,328623,SKU 425,3 Seater Sofas,2796.5,1
562686,322853,SKU 425,3 Seater Sofas,2796.5,1
600155,351436,SKU 425,3 Seater Sofas,3146.5,1
586083,340266,SKU 425,3 Seater Sofas,3012.205,1
571336,329576,SKU 425,3 Seater Sofas,2655.87,1
568538,327466,SKU 425,3 Seater Sofas,2655.87,1
561094,321549,SKU 425,3 Seater Sofas,2655.87,1
559331,320170,SKU 425,3 Seater Sofas,2655.87,1
594343,346835,SKU 425,3 Seater Sofas,3012.205,1
584794,339304,SKU 425,3 Seater Sofas,2743.58,1
573296,331026,SKU 425,3 Seater Sofas,2655.87,1
567563,326768,SKU 425,3 Seater Sofas,2655.87,1
576364,333565,SKU 425,3 Seater Sofas,3012.205,1
564795,324405,SKU 425,3 Seater Sofas,2655.87,1
641457,283516,SKU 426,Chaise Sectional Sofas,5246.5,1
576537,221184,SKU 427,TV Consoles,2796.5,1
681550,224689,SKU 427,TV Consoles,2446.5,1
576357,333596,SKU 427,TV Consoles,2796.5,1
568442,327420,SKU 427,TV Consoles,2796.5,1
560705,321208,SKU 427,TV Consoles,2796.5,1
614206,283024,SKU 427,TV Consoles,2796.5,1
575493,332852,SKU 427,TV Consoles,2796.5,1
564444,324127,SKU 427,TV Consoles,2796.5,1
572614,330554,SKU 427,TV Consoles,2796.5,1
568743,327617,SKU 427,TV Consoles,2796.5,1
567877,327002,SKU 427,TV Consoles,2691.5,1
564754,324375,SKU 427,TV Consoles,2796.5,1
561557,321986,SKU 427,TV Consoles,2796.5,1
561469,321923,SKU 427,TV Consoles,2796.5,1
560135,320823,SKU 427,TV Consoles,2796.5,1
600240,351470,SKU 427,TV Consoles,2446.5,1
597560,349309,SKU 427,TV Consoles,2446.5,1
596138,348253,SKU 427,TV Consoles,2446.5,1
593752,346379,SKU 427,TV Consoles,4893,2
593536,346225,SKU 427,TV Consoles,2446.5,1
619758,205103,SKU 427,TV Consoles,2532.075,1
748371,109402,SKU 428,Cabinets,2971.5,1
716151,191380,SKU 428,Cabinets,2341.5,1
670729,323594,SKU 428,Cabinets,2281.895,1
633538,349332,SKU 428,Cabinets,2796.5,1
582715,337994,SKU 428,Cabinets,2691.5,1
577693,334483,SKU 428,Cabinets,2656.5,1
724749,324576,SKU 428,Cabinets,2446.5,1
600712,351779,SKU 428,Cabinets,2613.205,1
678561,260161,SKU 428,Cabinets,2252.95,1
563311,323360,SKU 428,Cabinets,2656.5,1
561954,322321,SKU 428,Cabinets,686,1
560173,320838,SKU 428,Cabinets,2656.5,1
559914,320638,SKU 428,Cabinets,5313,2
559858,320567,SKU 428,Cabinets,2656.5,1
608053,195630,SKU 428,Cabinets,2446.5,1
576245,333509,SKU 428,Cabinets,2796.5,1
571926,173822,SKU 428,Cabinets,2656.5,1
566576,325969,SKU 428,Cabinets,2656.5,1
564896,324484,SKU 428,Cabinets,2656.5,1
563012,323142,SKU 428,Cabinets,2656.5,1
562107,322441,SKU 428,Cabinets,2656.5,1
559536,320320,SKU 428,Cabinets,2656.5,1
560004,320733,SKU 428,Cabinets,2656.5,1
590032,343370,SKU 429,Cushions,192.5,1
589768,343153,SKU 429,Cushions,0,1
575152,332231,SKU 429,Cushions,385,2
581170,336929,SKU 429,Cushions,175.595,1
580379,336390,SKU 429,Cushions,179.865,1
572503,330470,SKU 429,Cushions,0,2
569208,327886,SKU 429,Cushions,192.5,1
568513,317920,SKU 429,Cushions,385,2
596355,348387,SKU 429,Cushions,0,1
593688,346332,SKU 429,Cushions,0,1
573857,331490,SKU 429,Cushions,385,2
572610,330526,SKU 429,Cushions,0,2
600766,351787,SKU 429,Cushions,0,2
574009,331668,SKU 430,Bed Frames,4546.5,1
574151,331777,SKU 430,Bed Frames,4546.5,1
700040,234457,SKU 430,Bed Frames,4350.5,1
644296,222194,SKU 430,Bed Frames,4056.5,1
579539,335750,SKU 430,Bed Frames,3888.5,1
643594,335711,SKU 430,Bed Frames,4056.5,1
771036,142038,SKU 431,Dining Benches,1279.39,1
771035,142038,SKU 431,Dining Benches,1221.255,1
607518,261888,SKU 431,Dining Benches,1046.5,1
591523,344708,SKU 431,Dining Benches,1155,1
576247,333508,SKU 431,Dining Benches,1266.195,1
568839,327676,SKU 431,Dining Benches,1271.34,1
562712,322885,SKU 431,Dining Benches,1266.195,1
555852,312532,SKU 431,Dining Benches,1266.195,1
572618,330554,SKU 431,Dining Benches,1266.195,1
567756,326912,SKU 431,Dining Benches,1266.195,1
564027,323890,SKU 431,Dining Benches,1266.195,1
563066,323129,SKU 431,Dining Benches,1271.34,1
572091,330178,SKU 431,Dining Benches,1266.195,1
583054,338198,SKU 431,Dining Benches,1170.47,1
573141,330936,SKU 431,Dining Benches,1266.195,1
561574,322001,SKU 431,Dining Benches,1266.195,1
559159,320050,SKU 431,Dining Benches,1266.195,1
583790,338278,SKU 432,Armchairs,1816.64,1
597120,350465,SKU 432,Armchairs,3493,2
572530,330486,SKU 433,Ottomans,696.5,1
559261,320148,SKU 433,Ottomans,696.5,1
569586,328145,SKU 433,Ottomans,728.035,1
579688,335934,SKU 433,Ottomans,758.17,1
569540,328114,SKU 433,Ottomans,728.035,1
560310,320944,SKU 433,Ottomans,728.035,1
560265,320898,SKU 433,Ottomans,728.035,1
568072,327113,SKU 434,Chaise Sectional Sofas,8046.5,1
578193,334782,SKU 435,Table Lamps,122.5,1
577765,334528,SKU 435,Table Lamps,122.5,1
